RUC;RAZON SOCIAL;NAME_SOUND;sadsad
9713674;TRANSMAR CARGO;TRANSMAR_CARGO;14
1095804;TRANSPORTES SL;TRANSPORTES_SL;14
1295629;TRAVELGEA PERU;TRAVELGEA_PERU;14
9446724;TRUST LOGISTIK;TRAST_SPEDISHON_AND_LOGISTIK;14
4078439;URQUIZA GISELL;URQUIZA_CHAVEZ_DE_MARIN_GISELL_MARISOL;14
9937296;VARGAS ALVAREZ;VARGAS_ALVAREZ_PAUL_MARTIN;14
8969001;VICTOR ATAMARI;VICTOR_ATAMRI;14
9832457;VICTORIA VIDAL;VIKTORIA_ANJELIKA;14
5307525;VILLA SAN LUIS;VILLA_SAN_LUIS;14
3275107;VM AUDIOVISUAL;VM_AUDIOVISUAL;14
2928137;YAEM MAS MOVIL;YAEM_MAS_MOBIL;14
3400324;YSA CONSULTING;YE_ESE_A_CONSULTING;14
7575177;ZUERST KAPITAL;ZETA_U_E_ERE_ESE_TE_KA_A_PE_I_TE_A_ELE_E_I_ERE_ELE;14
6143628;ZUERST KAPITAL;ZUERST_KAPITAL;14
7255934; ACHUYA JHON ;ACHUYA_JHON;13
2054081; AQUIJE LUIS ;AQUIJE_LUIS;13
9808657;AB TECHNOLOGY;ABE_TECNOLOYI;13
1021090;AC Y J IMPORT;ACE_Y_JE_IMPORT;13
9883837;ACABATEX PERU;ACABATEX_PERU_E_I_ERE_ELE;13
7000789;ACABATEX PERU;ACABATEX_PERU;13
2547875;ACOSTA SANDRA;ACOSTA_SANDRA;13
6391650;ADRIAN TORRES;TORRES_ESTRADA_ADRIAN_EUSEBIO;13
4359985;ADT GENERALES;A_DE_TE_SERVICIOS_GENERALES;13
6079820;ADVANCED TECH;ADVANCED_TECHNOLOGY_LEADER;13
7732738;AFA TRACTORES;AFA_TRACTORES;13
9798299;AGENCIA IMAGO;AGENCIA_IMAGO;13
8633775;AGRO CULTIVOS;AGRO_KULTIVOS_PERUANOS;13
3392831;AGUILAR JESUS;AGUILAR_WILKA_JESUS;13
7597542;ALFRED WERNER;CEGNE_ALFRED_WERNER;13
3380380;ALMACENES SUR;ALMACENES_GENERALES_DEL_SUR;13
4624125;AMAZONIA TURS;AMAZONIA_TURS;13
5651891;AMELIA ROMERO;AMELIA_ROMERO;13
6339524;ANALYTICA.NET;ANALYTICA.NET;13
4037277;ANDES HOLDING;ANDES_CORP_HOLDIN_GRUP;13
1069346;ANGLO MEDICAL;ANGLO_MEDICAL;13
7113807;APTAL SERVICE;APTAL_SERVICE;13
6782435;AQUINO NELIDA;AQUINO_NELIDA;13
5051873;AREQUIPE PERU;GRUPO_AREQUIPE_PERU;13
3960217;ARHA NEGOCIOS;ARJA_NEGOCIOS;13
5114859;ARMA CREATIVA;ARMA_CREATIVA;13
4502307;ARTS GRAPHICS;ARTS_GRAPHICS;13
1216362;AVIPEC NEVADO;A_VEE_I_PE_E_CEE_NEVADO_E_I_ERE_ELE;13
6213538;AVIPEC NEVADO;AVIPEC_NEVADO;13
5860394;BASTIDAS LUIS;BASTIDAS_SANTIJAN_LUIS;13
8457582;BIOINGENIEROS;BIOINGENIEROS;13
9718305;BLAS OTINIANO;BLAS_OTINIANO_MANUEL_JOSE;13
7747193;BOTICA CHAVIN;BOTICA_CHAVIN;13
1205677;BOTTEGA DASSO;BOTTEGA_DASSO_SOCIEDAD_ANONIMA_CERRADA;13
8649662;BOTTEGA DASSO;BOTTEGA_DASSO;13
6508132;C & A CONCERT;CE_Y_A_CONCERT;13
1666416;C.E LA MERCED;CORPORACION_EDUCATIVA_LA_MERCED;13
6779710;C.L SAJITARIO;SAJITARIO;13
8438931;CACHAPAS BIRU;CACHAPAS_BIRU;13
5854597;CAE LOGISTICA;CAE_SERVICIOS_LOGISTICOS;13
8994924;CAJ SERVICIOS;SERVICIOS_GENERALES_CAJ;13
9578827;CALDASMEDINA ;CALDASMEDINA;13
5702485;CALLE RICARDO;CALLE_CALLE_RICARDO;13
2053035;CAMPOS CHOQUE;CAMPOS_JOEL;13
5930508;CANAL SHICA 1;CONSORCIO_CANAL_SHICA_UNO;13
8316636;CARBECHZ PERU;CARBECHZ_PERU;13
6336694;CARLOS FALCON;CARLOS_FALCON;13
2876093;CARLOS RIVERA;CARLOS_RIVERA;13
6208162;CASTILLO DIAZ;CASTILLO_DIAZ_JOHN_HEBERT;13
3134264;CCCC DEL PERU;CE_CE_CE_CE_DEL_PERU;13
7765530;CERRO CALORCO;CORPORACION_CERRO_CALORCO;13
3433088;CG INGENIERIA;CG_INGENIERIA_CIVIL_Y_SERVICIOS_GENERALES;13
5402534;CHASKI DRIVER;CHASKI_DRAIVER;13
1609610;CHASKIVENTURA;CHASKIVENTURA_NORTE;13
2369230;CHAVEZ QUISPE;CHAVEZ_MAGALI;13
2660909;CLINICA PARDO;CLINICA_PARDO;13
6953245;CLINICA TOOBY;KLINIKA_VETERINARIA_TUBI;13
4772140;CLUB INKAVIDA;CLUB_INKAVIDA;13
6846648;CODING Y PACK;CODING_Y_PACK;13
2968570;COMERCIAL MML;KOMERSIAL_EME_EME_ELE;13
4263711;COMPAIA FAQUI;COMPAIA_FAQUI;13
1514981;CONCESION RCP;CONCESION_ERRE_CE_PE;13
7909857;CONFIABILIDAD;CONFIABILIDAD_INTEGRAL;13
9816342;CONSORCIO CCR;CONSORCIO_SE_SE_ERE;13
3186910;CONSORCIO DBZ;CONSORCIO_DE_BE_ZETA;13
5386863;CONSORCIO DSK;CONSORSIO_DE_ESE_KA;13
2227141;CONSORCIO EMA;CONSORCIO_EMA;13
6182326;CONTAXES PERÚ;CONTAXES_PERU;13
3833708;CONTI EXPRESS;CONTI_EXPRESS;13
3594345;CONTROL WALLS;CONTROL_WALLS;13
5062800;CORAZON MARIA;CORAZON_DE_MARIA_VR;13
8830269;CORAZON PANDA;CORAZON_PANDA;13
4083553;CORPTECH PERU;CORPTECH_PERU;13
6243991;COSECHA MATEO;LA_KOSECHA_MATEO;13
1364031;D & L SERVICE;DI_AND_EL_SERVIS;13
5165425;D Y D MEDICAS;D_Y_D_INVERSIONES_MEDICAS;13
7192358;D.S.C NAVALES;NAVALES;13
1196646;DANTE PERALTA;DANTE_PERALTA;13
5514689;DATOS VITALES;TELEPROCESAMIENTO_DE_DATOS_VITALES;13
1439941;DE LAMA RISCO;DE_LAMA_RISCO_DE_SANTA_CRUZ_MARTHA_AVELINA;13
5565702;DENTAL MASTER;CLINICA_DENTAL_MASTER;13
3875783;DIAZ ACARREOS;DIAZ_ACARREOS;13
8404278;DIAZ FIORELLA;DIAZ_FIORELLA;13
3033292;DIESEL EURO 5;TRANSPORTES_DIESEL_EURO_CINCO;13
9007509;DLS SOLUTIONS;DE_ELE_ESE_SOLUTIONS_ESE_ERE_ELE;13
8920899;DLS SOLUTIONS;DE_ELE_ESE_SOLUTIONS;13
7721252;DMT SERVICIOS;DE_EM_TE_SERVICIOS_GENERALES;13
4772298;DRL ASOCIADOS;DE_ERRE_ELE_Y_ASOCIADOS;13
9511851;ECO METROPOLI;ECO_METROPOLI;13
8287843;EL TALLER CVD;EL_TALLER_CE_UVE_DE;13
3279781;ELERA MEDICOS;SERVICIOS_MEDICOS_ELERA;13
2590018;ENGORDE VILLA;CENTRO_DE_ENGORDE_VILLA;13
6566290;ES CONTADORES;ES_CONTADORES;13
2509854;ESTEBAN TAYPE;ESTEBAN_TAYPE;13
1915431;EYES SOLUTION;EYES_SOLUTION;13
8096755;FARECON STEEL;FARECON_ESTIL;13
6310470;FERROCON PERU;FERROCON_PERU;13
5013067;FGM ASOCIADOS;EFE_JE_EME_ASOCIADOS;13
1693729;FIRECOND PERU;FIRECOND_SISTEMS_PERU;13
4323967;FORSEGUR PERU;FORSEGUR_PERU;13
3972831;FRANCINE VEGA;VEGA_GALDOS_FRANCIN;13
9803805;FRINDER SPORT;FRINDER_SPORT_COMPANY;13
5686599;FUJI MINERALS;FUJI_MINERALS;13
8624096;FUNNY FLOWERS;FONY_FLOUERS;13
1632927;G CORP TEXTIL;G_KORPORACION_PERUANA_KOMERSIO_TEXTIL;13
1527928;GARDEN NATURA;GARDEN_NATURA;13
9392965;GASANDCONTROL;GASANDCONTROL;13
9119984;GAUSS COLEGIO;INSTITUCION_EDUCATIVA_PRIVADA_JOHANN_CARL_FRIEDRICH_GAUSS;13
7735070;GENIUS MINING;TOTAL_GENIUS_IRON_MINING;13
4022417;GERMAN SOSAYA;GERMAN_SOSAYA;13
6252413;GICELA TORRES;BERNABE_TORRES_YICELA_LADY;13
2505618;GJ INGENIEROS;JOTA_GE_INGENIEROS;13
4493377;GLANCE SERVIC;GLAINS_SERVIS;13
2307930;GOYITA GOLDEN;MINERA_GOYITA_GOLDEN;13
7163245;GRUAS EXPRESS;GRUAS_Y_SERVICIOS_EXPRESS;13
1820623;GRUPO BITATEL;GRUPO_BITATEL;13
1451860;GRUPO HOGARES;GRUPO_HOGARES;13
1941040;GRUPO HURTADO;GRUPO_HURTADO;13
7726764;GRUPO INKAYNI;GRUPO_INKAYNI;13
8497748;GRUPO JC BERI;GRUPO_JOTA_CE_BERI;13
2235107;GRUPO JOVALCO;GRUPO_JOVALCO;13
1561723;GRUPO LABORUM;GRUPO_LABORUM;13
7099372;GRUPO MEGAWAN;GRUPO_MEGAWAN;13
3260756;GRUPO MILU GP;GRUPO_MILU_GP;13
2980768;GRUPO REVENYN;GRUPO_REVENYN;13
9984256;GRUPO RUFÁSTO;GRUPO_RUFASTO;13
7257301;GRUPO SANLENT;GRUPO_SANLENT;13
4394255;GRUPO SPECTRA;GRUPO_SPECTRA;13
3011900;GUARNIZO CORP;GUARNIZO_CORP;13
4073759;GUILLERMO CHU;GUILLERMO_CHU;13
1288711;H&D PROYECTOS;ACHE_Y_DE_PROYECTOS;13
4297178;HANS ANDERSEN;KORPORASION_EDUKATIVA_HANS_ANDERSEN;13
7423327;HEALTH & SOUL;HEALTH_AND_SOUL;13
7211098;HECHO EN CASA;HECHO_EN_CASA;13
7630431;HENKY'S HOUSE;HENKY_S_HOUSE;13
6581263;HERMANOS FAMY;GROUP_HERMANOS_FAMY;13
1443068;HFP HYDRAULIC;ACHE_EFE_PE_HYDRAULIC;13
4030807;HUAYLLA YENNY;HUAYLLA_NARCISO_YENNY_AYDE;13
3004632;IDDM EMPAQUES;I_DE_DE_EME_EMPAQUES;13
2138963;INCA HARDWOOD;INCA_HARWUD;13
1665477;INKAS BERRIES;INKAS_BERRIS;13
4782437;INPAKTU PERHU;INPAKTU_PERHU_ESE_A_CEE;13
6419802;INPAKTU PERHU;INPAKTU_PERHU;13
2416977;INSERCOM LINK;INSERCOM_LINK;13
8772739;INST PAULO VI;INSTITUTO_DE_EDUCASION_SUPERIOR_PEDAGOGICO_PRIVADO_PAULO_SEIS;13
8068249;INTEGRAL PERU;INTEGRAL_DEL_PERU;13
1932813;INTER CUSTOMS;INTER_CUSTOMS;13
6705131;IP CONSULTING;AI_PI_CONSULTIN;13
1827978;ITALUSA IMPOR;ITALUSA_IMPOR;13
6552749;IW INGENIERIA;IW_INGENIERIA_Y_PROYECTOS;13
8078272;JAVIER CAMPOS;JAVIER_CAMPOS_GARCIA;13
1706536;JC SAN MARTIN;JOTA_CEE_SAN_MARTIN;13
4269884;JESHUA ADONAI;JESHUA_ADONAI_SOSEDAD_ANONIMA_CERRADA;13
9419448;JHONNY MORENO;JHONNY_MORENO;13
2900553;JMI CONSTRUYE;JOTA_EME_I_CONSTRUYE;13
7016358;JOHAR RAMIREZ;RAMIREZ_VALDIVIEZO_JOHAR_JAIR;13
4471254;JOHJAN VARGAS;JOHJAN_VARGAS;13
9528268;JOSE COSTILLA;JOSE_COSTILLA;13
1008219;JOSUE TUANAMA;JOSUE_TUANAMA;13
5666100;JULIO ROSALES;JULIO_ROSALES;13
5333371;JUNGLE STUDIO;YUNGOL_ESTUDIO;13
6719305;JUNTA TORRE V;JUNTA_DE_PROPIETARIOS_PLAYA_DE_ESTACIONAMIENTO_TORRE_V;13
8514074;JURA SERVICES;JURA_PROFESSIONAL_SERVICES;13
3630954;KALO TRAPICHE;KALO_TRAPICHE;13
3627349;KASA MADERERO;LA_KASA_MADERERO;13
5416297;KING SECURITY;KING_RIAL_SEKIURITI;13
4107804;LA FIAMBRERIA;LA_FIAMBRERIA;13
1421452;LA HORMA RAZA;LA_HORMA_RAZA;13
2741657;LACTEOS DUMAN;LACTEOS_DUMAN;13
1955688;LHA SERVICIOS;EL_ACHE_A_SERVICIOS_GENERALES;13
8328909;LINSEG GLOBAL;LINSEG_GLOBAL_CORPORATION_SOSEDAD_ANONIMA_CERRADA;13
2184540;LION SCIENCES;LAION_SAIIENSES;13
3496091;LOPEZ WILLMAR;LOPEZ_WILLMAR;13
6296347;LOS GIRASOLES;LOS_GIRASOLES_GRASS_SERVICE;13
9929899;LQS SERVICIOS;ELE_KU_ESE_EMPRESA_SERVISIOS_GENERALES;13
5103406;M.D DE BAMBAS;BAMBAS;13
4474049;M.D DE LLOQUE;YOQUE;13
8877780;M.D EL CENEPA;EL_CENEPA;13
6025872;MAC GRILL ICA;RESTAURANTE_MAC_GRILL_DE_ICA;13
1490552;MAGIC DOG VET;VETERINARIA_MAYIC_DOG;13
8529619;MARUJA HUAROC;HUAROC_HILARIO_MARUJA;13
2201588;MAZS ASESORIA;MAZS_ASESORIA_INMOBILIARIA;13
8624955;MEJIA VILCHEZ;MEJIA_VILCHEZ;13
3259833;MENDOZA EDWIN;MENDOZA_EDWIN;13
7150795;MG TRANSPORTE;MG_TRANSPORTE_INGENIERIA_SERVICIOS;13
6278289;MICHAEL AYALA;AYALA_PIZARRO_MICHAEL;13
7422483;MIIN HEAD SPA;EME_I_I_ENE_HEAD_ESE_PE_A_E_I_ERE_ELE;13
7888058;MIIN HEAD SPA;MIIN_HEAD_SPA;13
9466030;MODA FAVORITA;MODA_FAVORITA;13
7655367;MOLINA ENERGY;COMBUSTIBLES_MOLINA_B_ENERGY;13
3583803;MONTOYA KEVIN;MONTOYA_LEZCANO_KEVIN_ANDRE;13
3885000;MOTIVOS SALON;MOTIVOS_SALON_Y_SPA;13
3235152;MOTORED PARTS;MOTORED_PARTS;13
2462451;MUN BULDIBUYO;MUNICIPALIDAD_DISTRITAL_BULDIBUYO;13
6922931;NEGOCIOS REAL;INVERSIONES_Y_NEGOCIOS_REAL;13
5312828;NETS DEL PERU;NETS_DEL_PERU;13
8341097;NETWORKS PERU;TIP_NETWORKS_PERU;13
7010346;NEXO MINERALS;NEXO_MINERALS;13
6715616;NORTH EXPRESS;NORT_EKSPRES;13
3849413;OLARTE ULISES;OLARTE_ULISES;13
1965676;OTA SEGURIDAD;OPERACIONES_TACTICAS_DE_SEGURIDAD_OTA_SEG;13
5934666;P Y P PEPASTE;PEPASTE;13
7051392;PACHECO ROJAS;INVERSIONES_PACHECO_ROJAS;13
2792206;PALO CALIZAYA;PALO_KALISAYA_NOELIA;13
4754163;PERU FASHIONS;PERU_FASHIONS;13
7827057;PERUANO SUECA;PERUANO_SUECA_INTERNATIONAL;13
3841866;PUBLIMAS PERU;PUBLIMAS_PERU;13
7992609;PUNTA DEL SUR;COMPAÑIA_AGROINDUSTRIAL_PUNTA_DEL_SUR;13
1279290;PUNTO MARISKO;PUNTO_MARISKO;13
1901379;PUNTO TECNICO;PUNTO_TECNICO;13
1571721;PUNTO V GROUP;PUNTO_V_GROUP;13
4739110;R Y M INGECOL;R_Y_M_INGECOL;13
2624032;RED CAR TOURS;TOURS_RED_CAR;13
4897397;RODRIGUEZ VET;VETERINARIA_RODRIGUEZ;13
8198662;ROJAS HERRERA;ROJAS_HERRERA_ONAN_IVAN;13
5875476;ROSA CASTILLO;ROSA_CASTILLO;13
3397862;ROSA EFE MODA;ROSA_EFE_MODA;13
6980693;ROSALES JULIA;ROSALES_MALDONADO_JULIA_CRISTINA;13
7999640;ROSALYN DONGO;ROSALYN_DONGO;13
7326291;ROSAURA REYES;ROSAURA_REYES;13
3264649;RUBEN ESCOBAR;RUBEN_ESCOBAR;13
9886837;RUTH JAUREGUI;RUTH_JAUREGUI;13
9829810;S L ENGINEERS;ESE_LE_ENGINEERS;13
2757450;S Y T REARQCO;ESE_Y_TE_REARQCO;13
7254646;SABORES CAMPO;SABORES_KAMPO;13
9310520;SANTANA GROUP;SANTANA_GROUP;13
6683609;SCI PROYECTOS;SERVICIO_DE_CONSULTORIA_DE_INGENIERIA_Y_PROYECTOS;13
1885515;SEBGUSTA FISH;SEBGUSTA_FISH;13
8536164;SEGURIDAD APU;EMPRESA_DE_SEGURIDAD_APU_ES_TODO_SOSEDAD_ANONIMA_CERRADA;13
3152209;SELSO CONDORI;SELSO_CONDORI;13
2209858;SERCONMIN J&R;SERCONMIN_J_Y_R;13
6941914;SIANPOLTEXTIL;SIANPOLTEXTIL_E_I_ERE_ELE;13
8743026;SIANPOLTEXTIL;SIANPOLTEXTIL;13
8793388;SILVINA SALON;SILVINA_SALON_ESE_A;13
1196835;SILVINA SALON;SILVINA_SALON;13
3800465;SIMON ATALAYA;ATALAYA_BURGOS_SIMON_AGAPITO;13
3604919;SOLORZANO MYS;SOLORZANO_EM_AND_ES;13
8033509;SOTO GIANNINA;SOTO_GIANNINA;13
5113176;ST INDUSTRIAL;ES_TE_INDUSTRIAL;13
3296480;STEEL COMPANY;STIL_COMPANY;13
6776471;SUCCESS SDISE;SUCSES_SDISE;13
2999361;SUNTEC CASTRO;INSUMOS_INDUSTRIALES_SUNTEC_CASTRO;13
2782213;SWEDISH HOUSE;SUEDISH_JAUS;13
2305743;T. MARY TOURS;MARY_TURS;13
5147624;TARA RESTO BA;TARA_RESTO_BA;13
7424276;TECNOMAQ PERU;TECNOMAQ_PERU;13
5250713;TELEREDES SUR;TELEREDES_SUR;13
3929052;TEXTIL GANSTA;TEXTIL_GANSTA;13
9868851;TEXTILERIA LM;TEXTILERIA_ELE_EME;13
8881774;THE NAILS BAR;THE_NAILS_BAR;13
9299647;TOLDOS DYCRIS;TOLDOS_DYCRIS;13
1895614;TOMAS GUTARRA;INVERSIONES_TOMAS_GUTARRA;13
4380686;TOUR HUAMANGA;TOUR_HUAMANGA;13
9572792;TRANSPORT ADC;TRANSPORT_AI_DI_CI;13
8295174;TUNING RACING;TUNING_RACING;13
1574568;TURBO SYSTEMS;TURBO_SYSTEMS_LABORATORIO_DIESEL;13
8170199;UROSALUD PERU;UROSALUD_PERU;13
6883715;VIZA Y LOAYZA;TRANSPORTES_VIZA_Y_LOAYZA;13
4019826;VLAN TEXTILES;TEXTILES_VLAN;13
9355026;W & L INTESEL;DOBLE_U_Y_ELE_INTESEL;13
8826564;WILFREDO LEON;WILFREDO_LEON;13
5398718;WISE BOX PERU;WAIS_BOX;13
3821873;YA EZ JESSICA;YA_EZ_YUPANQUI_JESSICA;13
5079561;YAHVE MINERIA;YAHVE_MINERIA_Y_CONSTRUCCION;13
3995738;YASMIN QUIROZ;YASMIN_QUIROZ;13
8105014;YORDAN FLORES;YORDAN_FLORES;13
1029663;YSABEL QUISPE;IZABEL_KISPE_ROCA;13
5951488;YSMELDA CUEVA;CUEVA_DOMINGUEZ_YSMELDA;13
8905363;ZAMAC PERUANO;ZAMAC_PERUANO;13
2830007;ZEA LOGISTICA;ZEA_LOGISTICA;13
8430222;ZEUS SEGURITY;ZEUS_SEGURITY;13
9736834;ZUKAPUCA REAL;ZUKAPUCA_REAL;13
1122321;3 L TEXTILES;TRES_ELE_TEXTILES;12
4971356;3M BUILDINGS;TRES_EME_BULDIN;12
2182039;5A PROYECTOS;SINKO_A_PROYECTOS;12
1681681;A K L ENERGY;A_KA_ELE_ENERGY;12
8485715;AB SERVICIOS;A_BE_SERVICIOS_EMPRESARIALES;12
8208037;ACERO ZAPANA;ASERO_ZAPANA;12
2423097;AGENCIA LIMA;AGENCIA_LIMA;12
2691623;AGROCHIMBOTE;AGROCHIMBOTE;12
2983167;AGROMAROCEVA;AGROMAROCEVA;12
5583435;AGROSOL PERU;AGROSOL_PERU;12
1438320;AGUILAR SABA;AGUILAR_SABA_ILANE_EVA;12
6910669;ALBERTO SOTO;SOTO_VIVANCO_ALBERTO;12
4097730;ALCOHOL LAND;ALCOHOL_LAND;12
2749615;ALFREDO ACHA;ACHA_RAMOS_ALFREDO_ARTURO;12
2339970;ALIAGA MARCO;ALIAGA_MARCO_ANTONIO;12
9335694;APEC CULTURA;ASOCIACION_PROMOTORA_DE_EDUCACION_Y_CULTURA_APEC;12
1426621;ARAMBURU FIT;ARAMBURU_FIT;12
9707659;ARONI YANQUI;ARONI_YANQUI_MIGUEL_ANGEL;12
9927789;ARQDECO PERU;A_ERE_QUE_DE_E_CEE_O_PERU_E_I_ERE_ELE;12
6984828;ARQDECO PERU;ARQDECO_PERU;12
4771851;ARQUITEXTURA;ARKITEKTURA;12
5300436;ARTESAN CAFE;ARTESAN_CAFE;12
6058000;ASES EXPRESS;DIEZ_ASES_EXPRESS;12
9539768;ASFALTO PERU;ASFALTO_PERU;12
5836155;ASTRO BRANDS;ASTRO_BRANDS;12
3864897;ATOMIC GROUP;ATOMIK_GRUP;12
3637302;AVIZOR LEGAL;AVIZOR_LEGAL;12
7494179;BARRIOAHORRO;BARRIOAHORRO;12
1254716;BIOTACC AGRO;BIOTAK_AGRO;12
4804947;BISSO DENTAL;CLINICA_DENTAL_BISSO;12
2522902;BONITAS PERÚ;BONITAS_PERU;12
5056788;BORJA QUISPE;BORJA_QUISPE_DIEGO_RAPHAEL;12
6925148;BOSQUE VERDE;BOSQUE_VERDE_INMOBILIARIA;12
9628607;C . VIAL VON;VIAL_VON;12
1223705;C.C.E FAKECC;FAQUEC;12
3600483;CANTY MOTORS;CANTY_MOTORS_PERU;12
4832804;CAPITAL GHAB;INVERSIONES_CAPITAL_GHAB;12
2586698;CARDIO ROJAS;CENTRO_CARDIOVASCULAR_DR_AUGUSTO_ROJAS;12
1223201;CARESNY PERU;CARESNY_PERU;12
2602908;CARGOEXPRESS;TRANSPORTES_KARGO_EKSPRES;12
5130053;CELL SERVICE;CELL_SERVICE;12
3387300;CHABELI COSI;CHABELI_COSI;12
4646577;CHANCHO FEST;CHANCHO_FES;12
1474620;CHANCHO LOCO;CHANCHO_LOCO;12
4518610;CHAPICA AGRO;AGROINDUSTRIAS_CHAPICA;12
7234750;CHEF KITCHEN;CHEF_KITCHEN;12
2102141;CHOQUE SULLA;CHOQUE_SULLA;12
4613423;CICCIA JUNCO;CICCIA_JUNCO_MARIA_DEL_CARMEN;12
2830826;CLIVET PANDA;KLIVET_PANDA;12
3436733;COCO REYNOSO;AUTOMOTRIZ_COCO_REYNOSO;12
5031549;COLOR VISION;GRUPO_COLOR_VISION;12
4804942;COMMA STUDIO;COMA_ESTUDIO;12
7332273;COMUTEL PERU;COMUTEL_PERU;12
5865942;CONDOR MAJES;FERRETERIA_CONDOR_MAJES;12
5673755;CONSONI PERU;CONSONI_PERU;12
3392407;CONTROL INKA;CONTROL_INKA;12
2215361;CORPMIN BLAS;CORPMIN_BLAS;12
9926616;CURVAS COLOR;KURBAS_KOLOR;12
8839656;CUSCO BRANDS;CUSCO_BRANDS;12
9716776;CUSTODIO CAR;CUSTODIO_CAR;12
6301744;DECOR STONE ;DECOR_STON;12
2658565;DECORD TAPIZ;DECORD_TAPIZ;12
4007078;DENTAL KREBS;DENTAL_KREBS_E_I_ERE_ELE;12
4947899;DENTAL KREBS;DENTAL_KREBS;12
3101937;DIAMOND DENT;DIAMOND_DENT_ESE_A_CEE;12
7800758;DIAMOND DENT;DIAMOND_DENT;12
3960631;DMS SERVICES;DE_EME_ESE_SERVIS;12
2133597;DON SALAZAR ;DON_SALAZAR;12
7610033;DORIGEN CAFE;DORIGEN_CAFE;12
7991102;DORIGEN CAFE;DORIGEN_CAFE;12
6335677;DUPLICACION ;DUPLICACION;12
3356596;E Y D GROWTH;E_Y_DE_GROUD;12
2116720;EFCO AMERICA;EFCO_AMERICA;12
4183293;EL RUSO AUTO;AUTOMOTRIZ_EL_RUSO;12
4547582;ELVA SALINAS;ELBA_SALINAS;12
5747924;ENERGYEVENTS;ENERGYIVENTS;12
7676549;ESKAMI GROUP;ESKAMI_GROUP;12
5932535;ESTRELLADENT;KLINIKA_DENTAL_ESTRELLADENT;12
8875199;ESTREMADOYRO;ESTREMADOIRO_ASEVEDO;12
5389811;EULOGIO CAYO;EULOJIO_CAYO;12
9702431;EVELYN SILVA;EVELYN_SILVA;12
5414779;EVENT SPORTS;EVENT_ESPORTS_PERU;12
6151667;FASTECH PERÚ;FASTEC_PERU;12
2448400;FEEL FITNESS;FIL_FITNES;12
9011110;FERNETO AGRO;AGROINDUSTRIAS_FERNETO;12
4013110;FF TRANSPORT;EFE_EFE_TRANSPORT;12
3954588;FLUIDOS PERU;CORPORACION_DE_INGENIERIA_DE_FLUIDOS_PERU;12
4915810;FRIO EXPRESS;FRIO_EXPRESS;12
1505663;FRIOELECTRIC;FRIOELECTRIC_INDUSTRIAL;12
8403021;FRUTAS B Y S;FRUTAS_BE_Y_ESE;12
3436904;FULLER PINTO;FIULER_PINTO;12
7694183;GAMUT VISUAL;GE_A_EME_U_TE_VISUAL_ESE_A_CEE;12
7267992;GAMUT VISUAL;GAMUT_VISUAL;12
8713638;GANGSTA PERU;GANGSTA_PERU;12
5093432;GASTROGLOBAL;GASTROGLOBAL;12
7128334;GIUNATH PERU;CORPORACION_GIUNATH_PERU;12
2564926;GRAUS TEXTIL;GRAUS_INDUSTRIAS_TEXTIL;12
8936480;GREEN THREAD;GREEN_THREAD;12
3375045;GROUP GAMING;GROPU_GEIMIN;12
6246742;GRUPO ADONAI;GRUPO_ADONAI;12
5433091;GRUPO AXPAND;GRUPO_EXPAND;12
3433999;GRUPO DRASSA;GRUPO_DRASA;12
6911695;GRUPO EDUCAD;GRUPO_EDUCAD;12
7619513;GRUPO FEMATT;GRUPO_FEMATT;12
3021497;GRUPO GURKAS;GRUPO_GURKAS;12
4001509;GRUPO HAROZU;GRUPO_HAROZU;12
9988795;GRUPO MADDOX;GRUPO_MADOKS;12
2374391;GRUPO MAKBEN;GRUPO_MAKBEN;12
2969872;GRUPO ODISEA;GRUPO_ODISEA;12
5070412;GRUPO PALCOR;GRUPO_PALCOR;12
3268936;GRUPO PELAEZ;GRUPO_PELAEZ_HERMANOS;12
9168809;GRUPO RONDON;GRUPO_RONDON;12
2897113;GRUPO ROSADO;GRUPO_ROSADO_INGENIERIA_Y_MEGASERVICIOS;12
3842344;GRUPO SAGGIO;GRUPO_SAGGIO;12
6898865;GRUPO TUNQUI;GRUPO_TUNQUI;12
4204035;GRUPO XIOMAR;GRUPO_XIOMAR;12
2214515;GRUPO YEARJS;GRUPO_YEARJS;12
3162387;GUERRA MARIA;GUERRA_MARIA;12
7890293;GYC ABOGADOS;GE_Y_CE_GARCIA_ABOGADOS;12
5328578;HUAMAN ANGEL;HUAMAN_ANGEL;12
7291709;I & E KIMSOL;IMPORT_AND_EXPORT_KAIMSOL;12
4276751;ICONOACUSTIC;IKONOAKUSTIK;12
9309632;IMPORT ELMER;IMPORT_DISTRIBUSIONES_ELMER;12
7265164;INCOVIA PERÚ;INCOVIA_PERU;12
3703276;INFRAENERCOM;INFRAENERCOM;12
8107282;INTIQA HOTEL;INTIQA_HOTEL;12
5368938;IPM SERVICIO;I_PE_EME__SERVICIO;12
4593631;IT PROTECTOR;AI_TI_PROTECTOR;12
4830054;IVABEN FOODS;IVABEN_FUDS;12
2040741;J Y K JECAME;JOTA_Y_KA_JECAME;12
6309765;J&B TRANSFER;JEI_Y_BE_TRANSFER;12
1206934;JAM TEXTILES;YAM_TEKSTAILS;12
6348975;JERRY Y SARA;DISTRIBUIDORES_JERRY_Y_SARA;12
2367676;JHON CAHUANA;YON_CAUANA;12
